org.apache.commons.math3.util.MathArrays#double#linearCombination#?,double,double,double,double,double,double#722	12	156622
org.apache.commons.math3.util.MathArrays#double#linearCombination#?,double,double,double,double,double,double#720	12	156622
org.apache.commons.math3.util.MathArrays#double#linearCombination#?,double,double,double,double,double,double#725	12	156622
org.apache.commons.math3.util.MathArrays#double#linearCombination#?,double,double,double,double,double,double#726	12	156622
org.apache.commons.math3.util.MathArrays#double#linearCombination#?,double,double,double,double,double,double#723	12	156622
org.apache.commons.math3.util.MathArrays#double#linearCombination#?,double,double,double,double,double,double#724	12	156622
org.apache.commons.math3.geometry.euclidean.threed.Vector3D#Vector3D#subtract#?,Vector<Euclidean3D>#268	10	6027
org.apache.commons.math3.geometry.euclidean.threed.Vector3D#Vector3D#subtract#?,Vector<Euclidean3D>#269	10	6027
org.apache.commons.math3.util.FastMath#double#hypot#?,double,double#2501	0	51131
org.apache.commons.math3.geometry.euclidean.twod.Line#void#reset#?,Vector2D,Vector2D#91	4	1446
org.apache.commons.math3.util.FastMath#double#hypot#?,double,double#2500	0	51131
org.apache.commons.math3.geometry.euclidean.twod.Line#void#reset#?,Vector2D,Vector2D#92	4	1446
org.apache.commons.math3.util.FastMath#double#atan2#?,double,double#1788	0	1
org.apache.commons.math3.geometry.euclidean.twod.Line#void#reset#?,Vector2D,Vector2D#90	4	1446
org.apache.commons.math3.geometry.partitioning.AbstractSubHyperplane#Hyperplane<S>#getHyperplane#?#46	2	96777
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet#BSPTree<Euclidean1D>#buildTree#?,double,double#51	0	6
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet#BSPTree<Euclidean1D>#buildTree#?,double,double#50	4	211
org.apache.commons.math3.geometry.euclidean.twod.Line#void#reset#?,Vector2D,Vector2D#99	4	1446
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet#BSPTree<Euclidean1D>#buildTree#?,double,double#55	0	6
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet#BSPTree<Euclidean1D>#buildTree#?,double,double#54	0	6
org.apache.commons.math3.util.MathArrays#double#linearCombination#?,double,double,double,double,double,double#732	12	156622
org.apache.commons.math3.util.MathArrays#double#linearCombination#?,double,double,double,double,double,double#730	0	7
org.apache.commons.math3.geometry.euclidean.threed.SubLine#?#SubLine#?,Vector3D,Vector3D#39	2	12
org.apache.commons.math3.geometry.euclidean.oned.Vector1D#double#getX#?#101	8	66375
org.apache.commons.math3.geometry.euclidean.oned.Vector1D#?#Vector1D#?,double#49	26	12096
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet#BSPTree<Euclidean1D>#buildTree#?,double,double#59	0	7
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet#BSPTree<Euclidean1D>#buildTree#?,double,double#58	4	205
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet#BSPTree<Euclidean1D>#buildTree#?,double,double#57	4	205
org.apache.commons.math3.util.FastMath#double#atan2#?,double,double#1799	0	286122
